entity_type,json_payload
Order,"{""id"": 215, ""user_id"": 77, ""total"": 4633.03, ""date"": ""2022-11-18T00:31:20"", ""items"": [{""batch_id"": 69, ""qty"": 4, ""price"": 447.31}, {""batch_id"": 132, ""qty"": 3, ""price"": 327.96}, {""batch_id"": 148, ""qty"": 1, ""price"": 548.07}, {""batch_id"": 132, ""qty"": 4, ""price"": 327.96}], ""driver_id"": 11}"
Order,"{""id"": 216, ""user_id"": 44, ""total"": 3270.91, ""date"": ""2023-04-16T21:35:44"", ""items"": [{""batch_id"": 42, ""qty"": 1, ""price"": 1157.08}, {""batch_id"": 13, ""qty"": 3, ""price"": 704.61}], ""driver_id"": 10}"
Order,"{""id"": 217, ""user_id"": 22, ""total"": 22493.71, ""date"": ""2025-01-08T11:32:13"", ""items"": [{""batch_id"": 40, ""qty"": 4, ""price"": 1232.62}, {""batch_id"": 118, ""qty"": 5, ""price"": 1946.44}, {""batch_id"": 26, ""qty"": 3, ""price"": 1961.53}, {""batch_id"": 118, ""qty"": 1, ""price"": 1946.44}], ""driver_id"": 6}"
Order,"{""id"": 218, ""user_id"": 16, ""total"": 17868.27, ""date"": ""2025-05-18T06:50:11"", ""items"": [{""batch_id"": 93, ""qty"": 4, ""price"": 2173.09}, {""batch_id"": 124, ""qty"": 2, ""price"": 1164.03}, {""batch_id"": 36, ""qty"": 5, ""price"": 1369.57}], ""driver_id"": 7}"
Order,"{""id"": 219, ""user_id"": 102, ""total"": 8171.76, ""date"": ""2022-02-04T21:02:48"", ""items"": [{""batch_id"": 97, ""qty"": 4, ""price"": 2042.94}], ""driver_id"": 4}"
Order,"{""id"": 220, ""user_id"": 90, ""total"": 4001.27, ""date"": ""2022-08-21T05:02:26"", ""items"": [{""batch_id"": 8, ""qty"": 3, ""price"": 609.25}, {""batch_id"": 145, ""qty"": 4, ""price"": 543.38}], ""driver_id"": 2}"
Order,"{""id"": 221, ""user_id"": 93, ""total"": 1028.1, ""date"": ""2023-11-08T05:34:09"", ""items"": [{""batch_id"": 54, ""qty"": 5, ""price"": 205.62}], ""driver_id"": 9}"
Order,"{""id"": 222, ""user_id"": 100, ""total"": 1164.03, ""date"": ""2025-05-15T00:21:54"", ""items"": [{""batch_id"": 124, ""qty"": 1, ""price"": 1164.03}], ""driver_id"": 5}"
Order,"{""id"": 223, ""user_id"": 42, ""total"": 609.36, ""date"": ""2023-04-20T16:08:25"", ""items"": [{""batch_id"": 60, ""qty"": 3, ""price"": 203.12}], ""driver_id"": 11}"
Order,"{""id"": 224, ""user_id"": 21, ""total"": 3897.29, ""date"": ""2022-10-05T20:55:51"", ""items"": [{""batch_id"": 147, ""qty"": 1, ""price"": 580.28}, {""batch_id"": 34, ""qty"": 3, ""price"": 1105.67}], ""driver_id"": 11}"
Order,"{""id"": 225, ""user_id"": 110, ""total"": 6319.2, ""date"": ""2023-10-29T07:06:18"", ""items"": [{""batch_id"": 107, ""qty"": 4, ""price"": 528.46}, {""batch_id"": 79, ""qty"": 4, ""price"": 582.3}, {""batch_id"": 41, ""qty"": 1, ""price"": 1177.4}, {""batch_id"": 129, ""qty"": 2, ""price"": 349.38}], ""driver_id"": 9}"
Order,"{""id"": 226, ""user_id"": 100, ""total"": 8530.92, ""date"": ""2025-02-04T00:03:45"", ""items"": [{""batch_id"": 126, ""qty"": 2, ""price"": 375.14}, {""batch_id"": 118, ""qty"": 3, ""price"": 1946.44}, {""batch_id"": 1, ""qty"": 1, ""price"": 706.22}, {""batch_id"": 136, ""qty"": 2, ""price"": 617.55}], ""driver_id"": 4}"
Order,"{""id"": 227, ""user_id"": 85, ""total"": 4892.74, ""date"": ""2024-08-23T14:40:27"", ""items"": [{""batch_id"": 23, ""qty"": 2, ""price"": 1686.06}, {""batch_id"": 116, ""qty"": 1, ""price"": 1520.62}], ""driver_id"": 6}"
Order,"{""id"": 228, ""user_id"": 51, ""total"": 8062.08, ""date"": ""2024-03-05T11:22:34"", ""items"": [{""batch_id"": 101, ""qty"": 3, ""price"": 2444.17}, {""batch_id"": 7, ""qty"": 1, ""price"": 729.57}], ""driver_id"": 11}"
Order,"{""id"": 229, ""user_id"": 99, ""total"": 5271.06, ""date"": ""2023-07-15T07:43:33"", ""items"": [{""batch_id"": 95, ""qty"": 2, ""price"": 2100.58}, {""batch_id"": 84, ""qty"": 2, ""price"": 534.95}], ""driver_id"": 2}"
Order,"{""id"": 230, ""user_id"": 94, ""total"": 5282.29, ""date"": ""2024-06-11T14:50:31"", ""items"": [{""batch_id"": 56, ""qty"": 3, ""price"": 233.54}, {""batch_id"": 80, ""qty"": 2, ""price"": 577.49}, {""batch_id"": 19, ""qty"": 1, ""price"": 1711.59}, {""batch_id"": 140, ""qty"": 3, ""price"": 571.7}], ""driver_id"": 11}"
Order,"{""id"": 231, ""user_id"": 23, ""total"": 4422.68, ""date"": ""2022-09-16T19:23:25"", ""items"": [{""batch_id"": 34, ""qty"": 4, ""price"": 1105.67}], ""driver_id"": 9}"
Order,"{""id"": 232, ""user_id"": 104, ""total"": 227.78, ""date"": ""2023-02-16T07:22:17"", ""items"": [{""batch_id"": 49, ""qty"": 1, ""price"": 227.78}], ""driver_id"": 10}"
Order,"{""id"": 233, ""user_id"": 74, ""total"": 11142.18, ""date"": ""2023-03-18T06:40:22"", ""items"": [{""batch_id"": 92, ""qty"": 1, ""price"": 2263.27}, {""batch_id"": 100, ""qty"": 3, ""price"": 2214.12}, {""batch_id"": 69, ""qty"": 5, ""price"": 447.31}], ""driver_id"": 2}"
Order,"{""id"": 234, ""user_id"": 23, ""total"": 8513.13, ""date"": ""2022-03-04T03:28:52"", ""items"": [{""batch_id"": 50, ""qty"": 4, ""price"": 191.11}, {""batch_id"": 20, ""qty"": 3, ""price"": 1572.41}, {""batch_id"": 115, ""qty"": 4, ""price"": 487.17}, {""batch_id"": 137, ""qty"": 2, ""price"": 541.39}], ""driver_id"": 11}"
Order,"{""id"": 235, ""user_id"": 61, ""total"": 4150.94, ""date"": ""2023-04-19T14:26:23"", ""items"": [{""batch_id"": 10, ""qty"": 4, ""price"": 628.66}, {""batch_id"": 15, ""qty"": 2, ""price"": 615.03}, {""batch_id"": 60, ""qty"": 2, ""price"": 203.12}], ""driver_id"": 8}"
Order,"{""id"": 236, ""user_id"": 106, ""total"": 2919.19, ""date"": ""2023-02-15T21:12:35"", ""items"": [{""batch_id"": 132, ""qty"": 2, ""price"": 327.96}, {""batch_id"": 92, ""qty"": 1, ""price"": 2263.27}], ""driver_id"": 10}"
Order,"{""id"": 237, ""user_id"": 16, ""total"": 1961.45, ""date"": ""2022-09-24T00:28:34"", ""items"": [{""batch_id"": 94, ""qty"": 1, ""price"": 1961.45}], ""driver_id"": 8}"
Order,"{""id"": 238, ""user_id"": 52, ""total"": 18674.46, ""date"": ""2025-05-06T11:36:36"", ""items"": [{""batch_id"": 93, ""qty"": 4, ""price"": 2173.09}, {""batch_id"": 118, ""qty"": 2, ""price"": 1946.44}, {""batch_id"": 1, ""qty"": 5, ""price"": 706.22}, {""batch_id"": 89, ""qty"": 4, ""price"": 639.53}], ""driver_id"": 9}"
Order,"{""id"": 239, ""user_id"": 16, ""total"": 2490.56, ""date"": ""2022-08-19T08:43:33"", ""items"": [{""batch_id"": 3, ""qty"": 4, ""price"": 622.64}], ""driver_id"": 3}"
Order,"{""id"": 240, ""user_id"": 88, ""total"": 5315.52, ""date"": ""2024-12-18T11:39:43"", ""items"": [{""batch_id"": 126, ""qty"": 4, ""price"": 375.14}, {""batch_id"": 17, ""qty"": 2, ""price"": 1907.48}], ""driver_id"": 2}"
Order,"{""id"": 241, ""user_id"": 12, ""total"": 4493.81, ""date"": ""2025-03-06T15:17:24"", ""items"": [{""batch_id"": 4, ""qty"": 5, ""price"": 711.61}, {""batch_id"": 52, ""qty"": 4, ""price"": 233.94}], ""driver_id"": 8}"
Order,"{""id"": 242, ""user_id"": 80, ""total"": 6231.9, ""date"": ""2024-07-22T18:07:55"", ""items"": [{""batch_id"": 37, ""qty"": 5, ""price"": 1246.38}], ""driver_id"": 9}"
Order,"{""id"": 243, ""user_id"": 81, ""total"": 10890.94, ""date"": ""2023-12-16T04:53:30"", ""items"": [{""batch_id"": 90, ""qty"": 4, ""price"": 588.61}, {""batch_id"": 29, ""qty"": 5, ""price"": 1707.3}], ""driver_id"": 3}"
Order,"{""id"": 244, ""user_id"": 63, ""total"": 6961.59, ""date"": ""2023-07-11T13:07:51"", ""items"": [{""batch_id"": 123, ""qty"": 2, ""price"": 336.77}, {""batch_id"": 41, ""qty"": 3, ""price"": 1177.4}, {""batch_id"": 106, ""qty"": 5, ""price"": 551.17}], ""driver_id"": 3}"
Order,"{""id"": 245, ""user_id"": 50, ""total"": 14810.06, ""date"": ""2022-04-12T21:34:52"", ""items"": [{""batch_id"": 115, ""qty"": 5, ""price"": 487.17}, {""batch_id"": 97, ""qty"": 4, ""price"": 2042.94}, {""batch_id"": 63, ""qty"": 2, ""price"": 1514.17}, {""batch_id"": 73, ""qty"": 3, ""price"": 391.37}], ""driver_id"": 6}"
Order,"{""id"": 246, ""user_id"": 61, ""total"": 4631.42, ""date"": ""2022-12-20T10:22:06"", ""items"": [{""batch_id"": 3, ""qty"": 5, ""price"": 622.64}, {""batch_id"": 83, ""qty"": 2, ""price"": 551.35}, {""batch_id"": 66, ""qty"": 1, ""price"": 415.52}], ""driver_id"": 11}"
Order,"{""id"": 247, ""user_id"": 46, ""total"": 7460.65, ""date"": ""2023-07-24T18:58:02"", ""items"": [{""batch_id"": 131, ""qty"": 3, ""price"": 352.01}, {""batch_id"": 131, ""qty"": 1, ""price"": 352.01}, {""batch_id"": 131, ""qty"": 1, ""price"": 352.01}, {""batch_id"": 33, ""qty"": 5, ""price"": 1140.12}], ""driver_id"": 4}"
Order,"{""id"": 248, ""user_id"": 92, ""total"": 3245.74, ""date"": ""2023-05-31T04:20:21"", ""items"": [{""batch_id"": 117, ""qty"": 4, ""price"": 503.92}, {""batch_id"": 15, ""qty"": 2, ""price"": 615.03}], ""driver_id"": 10}"
Order,"{""id"": 249, ""user_id"": 78, ""total"": 3892.88, ""date"": ""2025-01-12T20:01:15"", ""items"": [{""batch_id"": 118, ""qty"": 2, ""price"": 1946.44}], ""driver_id"": 3}"
Order,"{""id"": 250, ""user_id"": 93, ""total"": 10560.39, ""date"": ""2024-01-26T13:22:11"", ""items"": [{""batch_id"": 67, ""qty"": 2, ""price"": 422.22}, {""batch_id"": 28, ""qty"": 5, ""price"": 1943.19}], ""driver_id"": 3}"
Order,"{""id"": 251, ""user_id"": 71, ""total"": 3783.63, ""date"": ""2022-12-23T23:53:23"", ""items"": [{""batch_id"": 83, ""qty"": 3, ""price"": 551.35}, {""batch_id"": 105, ""qty"": 1, ""price"": 2129.58}], ""driver_id"": 5}"
Order,"{""id"": 252, ""user_id"": 53, ""total"": 227.78, ""date"": ""2023-02-14T10:33:34"", ""items"": [{""batch_id"": 49, ""qty"": 1, ""price"": 227.78}], ""driver_id"": 4}"
Order,"{""id"": 253, ""user_id"": 20, ""total"": 13772.21, ""date"": ""2023-04-18T20:22:43"", ""items"": [{""batch_id"": 5, ""qty"": 3, ""price"": 640.01}, {""batch_id"": 42, ""qty"": 5, ""price"": 1157.08}, {""batch_id"": 44, ""qty"": 3, ""price"": 1202.22}, {""batch_id"": 15, ""qty"": 4, ""price"": 615.03}], ""driver_id"": 11}"
Order,"{""id"": 254, ""user_id"": 14, ""total"": 5509.44, ""date"": ""2022-11-23T10:10:19"", ""items"": [{""batch_id"": 145, ""qty"": 2, ""price"": 543.38}, {""batch_id"": 34, ""qty"": 4, ""price"": 1105.67}], ""driver_id"": 8}"
Order,"{""id"": 255, ""user_id"": 43, ""total"": 15344.07, ""date"": ""2023-08-28T14:28:01"", ""items"": [{""batch_id"": 5, ""qty"": 1, ""price"": 640.01}, {""batch_id"": 95, ""qty"": 5, ""price"": 2100.58}, {""batch_id"": 95, ""qty"": 2, ""price"": 2100.58}], ""driver_id"": 9}"
Order,"{""id"": 256, ""user_id"": 81, ""total"": 11737.73, ""date"": ""2024-10-09T10:21:40"", ""items"": [{""batch_id"": 138, ""qty"": 5, ""price"": 629.29}, {""batch_id"": 18, ""qty"": 2, ""price"": 1744.51}, {""batch_id"": 116, ""qty"": 3, ""price"": 1520.62}, {""batch_id"": 108, ""qty"": 1, ""price"": 540.4}], ""driver_id"": 10}"
Order,"{""id"": 257, ""user_id"": 76, ""total"": 578.88, ""date"": ""2022-08-13T21:12:51"", ""items"": [{""batch_id"": 139, ""qty"": 1, ""price"": 578.88}], ""driver_id"": 8}"
Order,"{""id"": 258, ""user_id"": 107, ""total"": 11433.2, ""date"": ""2022-04-10T12:56:08"", ""items"": [{""batch_id"": 8, ""qty"": 2, ""price"": 609.25}, {""batch_id"": 97, ""qty"": 5, ""price"": 2042.94}], ""driver_id"": 2}"
Order,"{""id"": 259, ""user_id"": 27, ""total"": 1760.05, ""date"": ""2023-03-07T12:10:55"", ""items"": [{""batch_id"": 131, ""qty"": 5, ""price"": 352.01}], ""driver_id"": 3}"
Order,"{""id"": 260, ""user_id"": 62, ""total"": 15674.48, ""date"": ""2023-08-16T07:01:15"", ""items"": [{""batch_id"": 33, ""qty"": 4, ""price"": 1140.12}, {""batch_id"": 51, ""qty"": 3, ""price"": 203.7}, {""batch_id"": 95, ""qty"": 5, ""price"": 2100.58}], ""driver_id"": 7}"
Order,"{""id"": 261, ""user_id"": 76, ""total"": 3988.42, ""date"": ""2025-04-16T10:24:30"", ""items"": [{""batch_id"": 1, ""qty"": 3, ""price"": 706.22}, {""batch_id"": 52, ""qty"": 4, ""price"": 233.94}, {""batch_id"": 53, ""qty"": 4, ""price"": 233.5}], ""driver_id"": 8}"
Order,"{""id"": 262, ""user_id"": 38, ""total"": 12560.11, ""date"": ""2025-03-21T05:43:51"", ""items"": [{""batch_id"": 126, ""qty"": 3, ""price"": 375.14}, {""batch_id"": 70, ""qty"": 1, ""price"": 454.43}, {""batch_id"": 118, ""qty"": 4, ""price"": 1946.44}, {""batch_id"": 143, ""qty"": 5, ""price"": 638.9}], ""driver_id"": 11}"
Order,"{""id"": 263, ""user_id"": 73, ""total"": 10628.04, ""date"": ""2024-08-15T19:38:40"", ""items"": [{""batch_id"": 18, ""qty"": 1, ""price"": 1744.51}, {""batch_id"": 96, ""qty"": 3, ""price"": 2221.64}, {""batch_id"": 98, ""qty"": 1, ""price"": 2218.61}], ""driver_id"": 5}"
Order,"{""id"": 264, ""user_id"": 77, ""total"": 1616.29, ""date"": ""2023-02-19T06:43:37"", ""items"": [{""batch_id"": 68, ""qty"": 1, ""price"": 404.17}, {""batch_id"": 65, ""qty"": 3, ""price"": 404.04}], ""driver_id"": 9}"
Order,"{""id"": 265, ""user_id"": 12, ""total"": 4601.84, ""date"": ""2025-04-22T10:44:38"", ""items"": [{""batch_id"": 58, ""qty"": 2, ""price"": 238.8}, {""batch_id"": 143, ""qty"": 2, ""price"": 638.9}, {""batch_id"": 4, ""qty"": 4, ""price"": 711.61}], ""driver_id"": 10}"
Order,"{""id"": 266, ""user_id"": 97, ""total"": 934.16, ""date"": ""2024-01-04T18:19:20"", ""items"": [{""batch_id"": 56, ""qty"": 4, ""price"": 233.54}], ""driver_id"": 11}"
Order,"{""id"": 267, ""user_id"": 102, ""total"": 3063.5, ""date"": ""2024-06-18T23:51:36"", ""items"": [{""batch_id"": 142, ""qty"": 5, ""price"": 612.7}], ""driver_id"": 3}"
Order,"{""id"": 268, ""user_id"": 90, ""total"": 14022.05, ""date"": ""2024-04-17T21:22:48"", ""items"": [{""batch_id"": 62, ""qty"": 4, ""price"": 450.3}, {""batch_id"": 101, ""qty"": 5, ""price"": 2444.17}], ""driver_id"": 9}"
Order,"{""id"": 269, ""user_id"": 66, ""total"": 4560.48, ""date"": ""2023-06-01T07:52:19"", ""items"": [{""batch_id"": 33, ""qty"": 4, ""price"": 1140.12}], ""driver_id"": 4}"
Order,"{""id"": 270, ""user_id"": 37, ""total"": 2452.15, ""date"": ""2024-06-11T10:27:24"", ""items"": [{""batch_id"": 98, ""qty"": 1, ""price"": 2218.61}, {""batch_id"": 56, ""qty"": 1, ""price"": 233.54}], ""driver_id"": 10}"
Order,"{""id"": 271, ""user_id"": 111, ""total"": 2976.35, ""date"": ""2022-02-14T16:27:55"", ""items"": [{""batch_id"": 12, ""qty"": 3, ""price"": 595.27}, {""batch_id"": 12, ""qty"": 2, ""price"": 595.27}], ""driver_id"": 10}"
Order,"{""id"": 272, ""user_id"": 97, ""total"": 4445.24, ""date"": ""2025-05-04T01:18:45"", ""items"": [{""batch_id"": 70, ""qty"": 5, ""price"": 454.43}, {""batch_id"": 93, ""qty"": 1, ""price"": 2173.09}], ""driver_id"": 4}"
Order,"{""id"": 273, ""user_id"": 73, ""total"": 2926.55, ""date"": ""2024-08-05T04:09:21"", ""items"": [{""batch_id"": 88, ""qty"": 5, ""price"": 585.31}], ""driver_id"": 9}"
Order,"{""id"": 274, ""user_id"": 103, ""total"": 11576.21, ""date"": ""2025-03-22T15:30:14"", ""items"": [{""batch_id"": 81, ""qty"": 2, ""price"": 681.97}, {""batch_id"": 81, ""qty"": 2, ""price"": 681.97}, {""batch_id"": 36, ""qty"": 1, ""price"": 1369.57}, {""batch_id"": 24, ""qty"": 4, ""price"": 1869.69}], ""driver_id"": 10}"
Order,"{""id"": 275, ""user_id"": 99, ""total"": 10482.0, ""date"": ""2024-02-25T01:35:15"", ""items"": [{""batch_id"": 103, ""qty"": 4, ""price"": 2079.54}, {""batch_id"": 120, ""qty"": 4, ""price"": 540.96}], ""driver_id"": 6}"
Order,"{""id"": 276, ""user_id"": 71, ""total"": 6662.45, ""date"": ""2024-01-19T08:12:29"", ""items"": [{""batch_id"": 61, ""qty"": 4, ""price"": 405.88}, {""batch_id"": 102, ""qty"": 1, ""price"": 2294.58}, {""batch_id"": 77, ""qty"": 5, ""price"": 548.87}], ""driver_id"": 8}"
Order,"{""id"": 277, ""user_id"": 106, ""total"": 9119.59, ""date"": ""2023-05-21T12:26:41"", ""items"": [{""batch_id"": 39, ""qty"": 4, ""price"": 1110.79}, {""batch_id"": 65, ""qty"": 5, ""price"": 404.04}, {""batch_id"": 106, ""qty"": 3, ""price"": 551.17}, {""batch_id"": 119, ""qty"": 2, ""price"": 501.36}], ""driver_id"": 4}"
Order,"{""id"": 278, ""user_id"": 71, ""total"": 814.8, ""date"": ""2023-12-06T03:16:16"", ""items"": [{""batch_id"": 51, ""qty"": 4, ""price"": 203.7}], ""driver_id"": 8}"
Order,"{""id"": 279, ""user_id"": 41, ""total"": 1979.62, ""date"": ""2025-04-23T04:16:16"", ""items"": [{""batch_id"": 143, ""qty"": 2, ""price"": 638.9}, {""batch_id"": 52, ""qty"": 3, ""price"": 233.94}], ""driver_id"": 10}"
Order,"{""id"": 280, ""user_id"": 98, ""total"": 4737.46, ""date"": ""2024-09-24T00:10:26"", ""items"": [{""batch_id"": 72, ""qty"": 1, ""price"": 419.82}, {""batch_id"": 121, ""qty"": 2, ""price"": 354.22}, {""batch_id"": 142, ""qty"": 3, ""price"": 612.7}, {""batch_id"": 121, ""qty"": 5, ""price"": 354.22}], ""driver_id"": 11}"
Order,"{""id"": 281, ""user_id"": 83, ""total"": 11147.88, ""date"": ""2024-12-10T21:05:19"", ""items"": [{""batch_id"": 23, ""qty"": 2, ""price"": 1686.06}, {""batch_id"": 23, ""qty"": 3, ""price"": 1686.06}, {""batch_id"": 127, ""qty"": 1, ""price"": 376.34}, {""batch_id"": 88, ""qty"": 4, ""price"": 585.31}], ""driver_id"": 3}"
Order,"{""id"": 282, ""user_id"": 96, ""total"": 8728.93, ""date"": ""2023-03-10T06:27:40"", ""items"": [{""batch_id"": 132, ""qty"": 5, ""price"": 327.96}, {""batch_id"": 59, ""qty"": 2, ""price"": 212.17}, {""batch_id"": 69, ""qty"": 5, ""price"": 447.31}, {""batch_id"": 100, ""qty"": 2, ""price"": 2214.12}], ""driver_id"": 5}"
Order,"{""id"": 283, ""user_id"": 91, ""total"": 6614.72, ""date"": ""2024-12-29T18:52:27"", ""items"": [{""batch_id"": 110, ""qty"": 4, ""price"": 542.86}, {""batch_id"": 96, ""qty"": 1, ""price"": 2221.64}, {""batch_id"": 96, ""qty"": 1, ""price"": 2221.64}], ""driver_id"": 6}"
Order,"{""id"": 284, ""user_id"": 61, ""total"": 24186.47, ""date"": ""2022-02-16T14:06:22"", ""items"": [{""batch_id"": 20, ""qty"": 3, ""price"": 1572.41}, {""batch_id"": 137, ""qty"": 2, ""price"": 541.39}, {""batch_id"": 97, ""qty"": 5, ""price"": 2042.94}, {""batch_id"": 97, ""qty"": 4, ""price"": 2042.94}], ""driver_id"": 11}"
Order,"{""id"": 285, ""user_id"": 66, ""total"": 12869.94, ""date"": ""2025-03-13T17:10:17"", ""items"": [{""batch_id"": 110, ""qty"": 1, ""price"": 542.86}, {""batch_id"": 17, ""qty"": 1, ""price"": 1907.48}, {""batch_id"": 130, ""qty"": 3, ""price"": 357.05}, {""batch_id"": 24, ""qty"": 5, ""price"": 1869.69}], ""driver_id"": 2}"
Order,"{""id"": 286, ""user_id"": 54, ""total"": 13558.74, ""date"": ""2025-02-26T18:38:11"", ""items"": [{""batch_id"": 11, ""qty"": 1, ""price"": 655.49}, {""batch_id"": 26, ""qty"": 5, ""price"": 1961.53}, {""batch_id"": 53, ""qty"": 4, ""price"": 233.5}, {""batch_id"": 108, ""qty"": 4, ""price"": 540.4}], ""driver_id"": 5}"
Order,"{""id"": 287, ""user_id"": 23, ""total"": 7441.21, ""date"": ""2022-06-14T03:37:37"", ""items"": [{""batch_id"": 2, ""qty"": 1, ""price"": 595.47}, {""batch_id"": 76, ""qty"": 4, ""price"": 512.41}, {""batch_id"": 21, ""qty"": 3, ""price"": 1598.7}], ""driver_id"": 9}"
Order,"{""id"": 288, ""user_id"": 56, ""total"": 11526.38, ""date"": ""2023-02-17T12:43:06"", ""items"": [{""batch_id"": 38, ""qty"": 4, ""price"": 1162.78}, {""batch_id"": 109, ""qty"": 2, ""price"": 530.68}, {""batch_id"": 38, ""qty"": 5, ""price"": 1162.78}], ""driver_id"": 7}"
Order,"{""id"": 289, ""user_id"": 33, ""total"": 4448.82, ""date"": ""2024-01-14T19:29:03"", ""items"": [{""batch_id"": 61, ""qty"": 4, ""price"": 405.88}, {""batch_id"": 29, ""qty"": 1, ""price"": 1707.3}, {""batch_id"": 114, ""qty"": 2, ""price"": 559.0}], ""driver_id"": 10}"
Order,"{""id"": 290, ""user_id"": 98, ""total"": 9373.99, ""date"": ""2024-10-10T03:27:27"", ""items"": [{""batch_id"": 110, ""qty"": 3, ""price"": 542.86}, {""batch_id"": 116, ""qty"": 3, ""price"": 1520.62}, {""batch_id"": 141, ""qty"": 5, ""price"": 636.71}], ""driver_id"": 5}"
Order,"{""id"": 291, ""user_id"": 47, ""total"": 7596.29, ""date"": ""2025-02-08T14:22:19"", ""items"": [{""batch_id"": 26, ""qty"": 1, ""price"": 1961.53}, {""batch_id"": 136, ""qty"": 5, ""price"": 617.55}, {""batch_id"": 89, ""qty"": 1, ""price"": 639.53}, {""batch_id"": 17, ""qty"": 1, ""price"": 1907.48}], ""driver_id"": 2}"
Order,"{""id"": 292, ""user_id"": 52, ""total"": 5989.51, ""date"": ""2023-07-05T05:02:45"", ""items"": [{""batch_id"": 123, ""qty"": 4, ""price"": 336.77}, {""batch_id"": 107, ""qty"": 5, ""price"": 528.46}, {""batch_id"": 111, ""qty"": 3, ""price"": 550.25}, {""batch_id"": 129, ""qty"": 1, ""price"": 349.38}], ""driver_id"": 4}"
Order,"{""id"": 293, ""user_id"": 78, ""total"": 10519.11, ""date"": ""2022-05-05T15:04:56"", ""items"": [{""batch_id"": 63, ""qty"": 5, ""price"": 1514.17}, {""batch_id"": 76, ""qty"": 1, ""price"": 512.41}, {""batch_id"": 115, ""qty"": 5, ""price"": 487.17}], ""driver_id"": 2}"
Order,"{""id"": 294, ""user_id"": 84, ""total"": 7853.91, ""date"": ""2022-10-14T03:00:59"", ""items"": [{""batch_id"": 34, ""qty"": 5, ""price"": 1105.67}, {""batch_id"": 38, ""qty"": 2, ""price"": 1162.78}], ""driver_id"": 3}"
Order,"{""id"": 295, ""user_id"": 45, ""total"": 2152.78, ""date"": ""2023-10-18T16:57:41"", ""items"": [{""batch_id"": 129, ""qty"": 5, ""price"": 349.38}, {""batch_id"": 61, ""qty"": 1, ""price"": 405.88}], ""driver_id"": 11}"
Order,"{""id"": 296, ""user_id"": 110, ""total"": 4826.13, ""date"": ""2022-08-25T09:08:30"", ""items"": [{""batch_id"": 133, ""qty"": 1, ""price"": 336.11}, {""batch_id"": 99, ""qty"": 1, ""price"": 1927.97}, {""batch_id"": 76, ""qty"": 5, ""price"": 512.41}], ""driver_id"": 11}"
Order,"{""id"": 297, ""user_id"": 30, ""total"": 2611.01, ""date"": ""2022-04-09T01:33:36"", ""items"": [{""batch_id"": 73, ""qty"": 1, ""price"": 391.37}, {""batch_id"": 2, ""qty"": 1, ""price"": 595.47}, {""batch_id"": 137, ""qty"": 3, ""price"": 541.39}], ""driver_id"": 6}"
Order,"{""id"": 298, ""user_id"": 80, ""total"": 1408.04, ""date"": ""2023-05-05T06:37:52"", ""items"": [{""batch_id"": 131, ""qty"": 4, ""price"": 352.01}], ""driver_id"": 4}"
Order,"{""id"": 299, ""user_id"": 63, ""total"": 2188.08, ""date"": ""2025-02-20T10:07:14"", ""items"": [{""batch_id"": 121, ""qty"": 3, ""price"": 354.22}, {""batch_id"": 126, ""qty"": 3, ""price"": 375.14}], ""driver_id"": 10}"
